"PredicateURI","Context_Subject","Context_Object","NP","labelSimilarity","confidence","sentence","subjectSimilarity","objectSimilarity"
"http://dbpedia.org/ontology/gender","http://dbpedia.org/ontology/GivenName","http://dbpedia.org/ontology/GivenName","is the feminine form of",0.4369628126081212,NULL,"[o{GivenName}] (greek: ἀλεξάνδρα)[a] is the feminine form of the given name [s{GivenName}] (greek: ἀλέξανδρος, aléxandros).",0.646349727586207,0.646349727586207
"http://dbpedia.org/ontology/generalManager","http://dbpedia.org/ontology/HockeyTeam","http://dbpedia.org/ontology/IceHockeyPlayer","is a canadian for",0.4802738451982157,NULL,"[o{Agent}] (born august 18, 1969) is a canadian former professional ice hockey defenceman, and current general manager for the [s{HockeyTeam}] of the national hockey league (nhl).",0.40158981317549564,0.4373572691014885
"http://dbpedia.org/ontology/generalManager","http://dbpedia.org/ontology/HockeyTeam","http://dbpedia.org/ontology/IceHockeyPlayer","is the president of",0.5707546295423882,NULL,"[o{Agent}] (born february 14, 1950) is the president of hockey operations and general manager of the nhl''s [s{HockeyTeam}].",0.3958794998320184,0.35843475826390486
"http://dbpedia.org/ontology/governmentType","http://dbpedia.org/ontology/CityDistrict","http://dbpedia.org/ontology/Legislature","is the local authority for",0.6923922087405505,NULL,"[o{Legislature}] (sinhala: බොරලැස්ගමුව නගර සභාව, tamil: போரலெஸ்கமுவ நகர சபை) is the local authority for [s{CityDistrict}] and surrounding suburbs in sri lanka.",0.5589423487471805,0.42135002739884786
"http://dbpedia.org/ontology/governmentType","http://dbpedia.org/ontology/CityDistrict","http://dbpedia.org/ontology/Legislature","is the local authority for",0.6923922087405505,NULL,"[o{Legislature}] (sinhala: මහරගම නගර සභාව, tamil: மகாரகம நகர சபை) is the local authority for [s{CityDistrict}] and surrounding suburbs in sri lanka.",0.5589423487471805,0.42135002739884786
"http://dbpedia.org/ontology/governmentType","http://dbpedia.org/ontology/Town","http://dbpedia.org/ontology/Legislature","is the local authority for",0.6923922087405505,NULL,"[o{Legislature}] (amc) is the local authority for [s{Town}] in south-eastern sri lanka.",0.5222757354709485,0.42135002739884786
"http://dbpedia.org/ontology/governmentType","http://dbpedia.org/ontology/Town","http://dbpedia.org/ontology/Legislature","is the local authority for",0.6923922087405505,NULL,"[o{Legislature}] (auc) is the local authority for the town of [s{Town}] in eastern sri lanka.",0.5222757354709485,0.42135002739884786
"http://dbpedia.org/ontology/governmentType","http://dbpedia.org/ontology/Town","http://dbpedia.org/ontology/Legislature","is the local authority for",0.6923922087405505,NULL,"[o{Legislature}] (euc) is the local authority for the town of [s{Town}] in eastern sri lanka.",0.5222757354709485,0.42135002739884786
"http://dbpedia.org/ontology/governmentType","http://dbpedia.org/ontology/Town","http://dbpedia.org/ontology/Legislature","is the local authority for",0.6923922087405505,NULL,"[o{Legislature}] (kuc) is the local authority for the town of [s{Town}] in eastern sri lanka.",0.5222757354709485,0.42135002739884786
"http://dbpedia.org/ontology/governmentType","http://dbpedia.org/ontology/Town","http://dbpedia.org/ontology/Legislature","is the local authority for",0.6923922087405505,NULL,"[o{Legislature}] (tamil: சாவகச்சேரி நகர சபை cāvakaccēri nakara capai; cuc) is the local authority for the town of [s{Town}] in northern sri lanka.",0.5222757354709485,0.42135002739884786
"http://dbpedia.org/ontology/governmentType","http://dbpedia.org/ontology/Town","http://dbpedia.org/ontology/Legislature","is the local authority for",0.6923922087405505,NULL,"[o{Legislature}] (tamil: பருத்தித்துறை நகர சபை paruttittuṟai nakara capai; ppuc) is the local authority for the town of [s{Town}] in northern sri lanka.",0.5222757354709485,0.42135002739884786
"http://dbpedia.org/ontology/governmentType","http://dbpedia.org/ontology/Town","http://dbpedia.org/ontology/Legislature","is the local authority for",0.6923922087405505,NULL,"[o{Legislature}] (tamil: வல்வெட்டித்துறை நகர சபை valveṭṭittuṟai nakara capai; vuc) is the local authority for the town of [s{Town}] in northern sri lanka.",0.5222757354709485,0.42135002739884786
"http://dbpedia.org/ontology/hasVariant","http://dbpedia.org/ontology/Beverage","http://dbpedia.org/ontology/Beverage","is a type of",0.6096911912801508,NULL,"[o{Company}] is a type of [s{Beverage}] made from dark-colored grape varieties.",0.2742193984990357,0.2742193984990357
"http://dbpedia.org/ontology/highestPlace","http://dbpedia.org/ontology/City","http://dbpedia.org/ontology/Mountain","is the terminus of",0.6090753699173419,NULL,"it is the terminus of the [o{Mountain}] line, and is linked to [s{City}] hauptbahnhof by s-bahn [s{City}] service s10.",0.5113373970338707,0.36554237491399777
"http://dbpedia.org/ontology/island","http://dbpedia.org/ontology/Bay","http://dbpedia.org/ontology/Island","are a group of",0.34891994690838735,NULL,"the [o{Island}] (inuinnaqtun: hiurarjuaq; ""big sand""[1]) formerly the royal geographical society group are a group of islands lying west of king william island in victoria strait, within the [s{Bay}], in the north canadian territory of nunavut.",0.26320876746433536,0.34891994690838735
"http://dbpedia.org/ontology/island","http://dbpedia.org/ontology/Bay","http://dbpedia.org/ontology/Island","is an island in",0.6850534652758367,NULL,"[o{Island}] (turkish: karantina adası, literally ""quarantine island"") is an island in the [s{Bay}], turkey.",0.4290694722245427,0.6850534652758367
"http://dbpedia.org/ontology/island","http://dbpedia.org/ontology/Bay","http://dbpedia.org/ontology/Island","is an island located in",0.6655531290369631,NULL,"[o{Island}] is an island located in the south west corner of [s{Lake}] in south australia near the eastern edge of the troubridge shoals off the east coast of yorke peninsula about 8 kilometres (5.0 mi) southeast by east of the town of edithburgh it is notable for being a site of an operating lighthouse from 1856 until 2002 and as a site for a sea bird rookery.",0.44448302003924345,0.6655531290369631
"http://dbpedia.org/ontology/island","http://dbpedia.org/ontology/Lake","http://dbpedia.org/ontology/Country","is an island in",0.6850534652758367,NULL,"[o{Country}] is an island in the [s{Sea}] off the coast of the northern territory, australia, 200 km northeast of darwin.",0.43932047390659945,0.5634086877427484
"http://dbpedia.org/ontology/island","http://dbpedia.org/ontology/Lake","http://dbpedia.org/ontology/Country","was the result of",0.3465088662548378,NULL,"in southeast sabah, the miocene to recent island arc terranes of the sulu archipelago extend onshore into [o{Country}] with the older volcanic arc was the result of southeast dipping subduction while the younger volcanics are likely resulted from northwest dipping subduction the [s{Lake}].",0.32206161283239376,0.5088657447516709
"http://dbpedia.org/ontology/knownFor","http://dbpedia.org/ontology/MusicalArtist","http://dbpedia.org/ontology/RecordLabel","is a british record label for",0.6804577743958696,NULL,"[o{RecordLabel}] is a british record label formed by producer [s{Person}] in 1989.",0.4939530558528168,0.7806402005759564
"http://dbpedia.org/ontology/knownFor","http://dbpedia.org/ontology/MusicalArtist","http://dbpedia.org/ontology/Single","is a 1978 song credited to",0.6479824435422479,NULL,"""[o{Single}]"" is a 1978 song credited to australian musicians [s{Person}] and mario millo.",0.5676891773303396,0.5165545863050367
"http://dbpedia.org/ontology/knownFor","http://dbpedia.org/ontology/MusicalArtist","http://dbpedia.org/ontology/Single","is an american jazz in",0.6334685516953326,NULL,"""[o{Single}]"" is an american jazz instrumental selection by [s{Person}]; later, a lyric was written by carel werber.",0.5863849786218931,0.477240058927848
"http://dbpedia.org/ontology/knownFor","http://dbpedia.org/ontology/MusicalArtist","http://dbpedia.org/ontology/Song","is a 1978 song credited to",0.6479824435422479,NULL,"""[o{Single}]"" is a 1978 song credited to australian musicians [s{Person}] and mario millo.",0.5676891773303396,0.65948518468607
"http://dbpedia.org/ontology/knownFor","http://dbpedia.org/ontology/MusicalArtist","http://dbpedia.org/ontology/Song","is an american jazz in",0.6334685516953326,NULL,"""[o{Single}]"" is an american jazz instrumental selection by [s{Person}]; later, a lyric was written by carel werber.",0.5863849786218931,0.4527206632708389
"http://dbpedia.org/ontology/largestSettlement","http://dbpedia.org/ontology/Island","http://dbpedia.org/ontology/Village","is a village of",0.5215867446910255,NULL,"[o{Village}] is a village of [s{Island}] in the orkney islands, off the coast of the northern scottish mainland.",0.4850082894092584,0.6854938714431622
"http://dbpedia.org/ontology/largestSettlement","http://dbpedia.org/ontology/Island","http://dbpedia.org/ontology/Village","is a village on",0.5009373218437599,NULL,"[o{Village}] (scottish gaelic: àirigh nan gobhar, ""shieling of the goats""[1]) is a village on the island of [s{Island}], in the argyll and bute council area of scotland.",0.4946981969691143,0.6722434304366549
"http://dbpedia.org/ontology/largestSettlement","http://dbpedia.org/ontology/Island","http://dbpedia.org/ontology/Village","is a village on",0.5009373218437599,NULL,"[o{Village}] (scottish gaelic: an t-eilean àrd) is a village on the [s{Island}], in the firth of clyde, scotland.",0.4946981969691143,0.6722434304366549
"http://dbpedia.org/ontology/largestSettlement","http://dbpedia.org/ontology/Island","http://dbpedia.org/ontology/Village","is a village on",0.5009373218437599,NULL,"[o{Village}] (scottish gaelic: baile a'' bhiocair) is a village on the island of [s{Island}], a small island seven miles (eleven kilometres) southwest of oban, scotland.",0.4946981969691143,0.6722434304366549
"http://dbpedia.org/ontology/largestSettlement","http://dbpedia.org/ontology/Island","http://dbpedia.org/ontology/Village","is a village on",0.5009373218437599,NULL,"[o{Village}] (scottish gaelic: baile a'' mhanaich) is a village on the island of [s{Island}] in the outer hebrides off the west coast of scotland.",0.4946981969691143,0.6722434304366549
"http://dbpedia.org/ontology/largestSettlement","http://dbpedia.org/ontology/Island","http://dbpedia.org/ontology/Village","is a village on",0.5009373218437599,NULL,"[o{Village}] is a village on the east coast of the island of [s{Island}], orkney, scotland.",0.4946981969691143,0.6722434304366549
"http://dbpedia.org/ontology/largestSettlement","http://dbpedia.org/ontology/Island","http://dbpedia.org/ontology/Village","is a village on",0.5009373218437599,NULL,"[o{Village}] is a village on the island of [s{Island}], in orkney, scotland.",0.4946981969691143,0.6722434304366549
"http://dbpedia.org/ontology/largestSettlement","http://dbpedia.org/ontology/Island","http://dbpedia.org/ontology/Village","is a village on",0.5009373218437599,NULL,"[o{Village}] is a village on the island of [s{Island}], in shetland, scotland.",0.4946981969691143,0.6722434304366549
"http://dbpedia.org/ontology/largestSettlement","http://dbpedia.org/ontology/Island","http://dbpedia.org/ontology/Village","is the main ferry terminal at",0.46361281656121844,NULL,"[2] supplementing the ferries which come into [o{Village}] harbour, some seven miles to the south of the village is the main ferry terminal at rapness, on the southernmost tip of [s{Island}], which has better ferry links with papa [s{Island}] and kirkwall.",0.5059571658663992,0.3887216534598961
"http://dbpedia.org/ontology/largestSettlement","http://dbpedia.org/ontology/Island","http://dbpedia.org/ontology/Village","is the main village on",0.5350231461050997,NULL,"[o{Village}] (scottish gaelic: sgairinis) is the main village on the island of [s{Island}], in the inner hebrides of scotland.",0.5180619305011775,0.6537675790524711
"http://dbpedia.org/ontology/largestSettlement","http://dbpedia.org/ontology/Island","http://dbpedia.org/ontology/Village","is the sole village on",0.5504237555307896,NULL,"[o{Village}] (scottish gaelic: aird mhèanais) is the sole village on the isle of [s{Island}] in the inner hebrides, in argyll and bute, scotland, and considered its ""capital"".",0.4928141680097135,0.6198710480874222
